known_developer,known_publisher,multi_player,single_player,co-op,mmo,in_app_purchases,achievements,positive_ratings,average_playtime,median_playtime,price,owners,owners
0,0,0,1,0,0,0,1,0.6,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.95,0,0,0.0,50000-100000,75000
0,0,1,1,0,0,1,97,0.61,11,11,0.0,100000-200000,150000
0,0,1,1,0,0,0,22,0.92,0,0,2.89,0-20000,10000
1,1,0,1,0,0,0,15,0.58,122,231,19.99,100000-200000,150000
0,0,0,1,0,0,0,4,0.67,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,6,0.84,0,0,22.99,0-20000,10000
0,0,0,1,0,0,0,119,0.59,0,0,14.99,0-20000,10000
0,1,1,1,0,0,0,27,0.8,93,113,10.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.01,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,10.99,0-20000,10000
0,0,0,1,0,0,0,13,0.56,0,0,10.29,0-20000,10000
0,0,0,1,0,0,0,21,0.74,0,0,15.49,0-20000,10000
0,0,0,1,1,0,0,2008,0.42,5,5,3.99,0-20000,10000
0,1,1,1,0,0,0,25,0.7,0,0,24.99,0-20000,10000
0,0,0,1,0,0,0,46,0.97,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,2.79,0-20000,10000
0,0,0,1,0,0,0,0,0.68,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,35,0.69,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.92,8,8,0.0,200000-500000,350000
0,0,0,1,0,0,0,12,0.01,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.56,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,35,0.85,0,0,13.99,0-20000,10000
0,0,0,1,0,0,0,0,0.63,0,0,12.99,100000-200000,150000
0,0,0,1,0,0,0,0,0.71,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,33,0.33,0,0,14.99,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,5.59,0-20000,10000
0,0,0,1,0,0,0,10,0.64,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,34,0.85,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,18,0.71,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.71,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,15,0.6,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,0.0,0-20000,10000
0,0,1,1,0,1,1,0,0.5,1,1,0.0,50000-100000,75000
0,0,0,1,0,0,0,0,0.86,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,5,0.71,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,29,0.81,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.87,0,0,2.09,0-20000,10000
0,0,0,1,0,0,1,58,0.77,0,0,0.0,50000-100000,75000
0,0,0,1,0,0,0,23,0.99,0,0,12.99,0-20000,10000
0,0,0,1,0,0,0,0,0.54,0,0,0.79,0-20000,10000
0,0,1,1,1,0,0,24,0.8,0,0,0.79,0-20000,10000
0,0,1,1,0,0,1,20,0.46,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,6,0.91,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,82,0.77,195,245,10.99,0-20000,10000
0,0,0,1,0,0,0,50,0.79,0,0,6.99,0-20000,10000
0,0,1,0,0,0,0,16,0.75,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,3.99,0-20000,10000
0,0,1,1,1,0,0,18,0.6,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,22,0.99,0,0,1.69,0-20000,10000
0,0,1,1,1,0,0,24,0.75,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,9,0.75,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,1,0.63,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,22,0.94,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,17,0.75,0,0,1.69,0-20000,10000
0,0,1,1,0,0,0,11,0.75,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,15,0.86,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.95,0,0,0.0,20000-50000,35000
0,0,1,1,0,0,0,0,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,14,0.81,0,0,5.79,0-20000,10000
0,0,0,1,0,0,0,17,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,4,0.31,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,28,0.88,0,0,2.99,0-20000,10000
0,0,0,1,0,0,0,0,0.33,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.86,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,45,0.97,0,0,2.09,0-20000,10000
0,0,1,1,1,0,0,40,0.86,0,0,9.99,0-20000,10000
0,0,0,1,0,0,0,0,0.79,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,50,0.91,0,0,4.79,0-20000,10000
0,0,1,1,0,0,0,7,0.99,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.2,0,0,3.99,0-20000,10000
0,0,1,1,0,0,0,0,0.63,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,26,0.99,0,0,6.19,0-20000,10000
0,0,1,1,0,0,0,42,0.99,0,0,14.49,0-20000,10000
0,0,1,0,0,0,0,4,0.9,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,26,0.16,0,0,0.79,20000-50000,35000
0,0,0,1,0,0,0,13,0.6,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,10,0.93,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.84,0,0,2.79,0-20000,10000
0,0,0,1,0,0,0,0,0.86,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.91,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,0,0.6,0,0,0.0,0-20000,10000
0,0,0,1,1,0,0,12,0.86,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,0,0.93,0,0,3.99,0-20000,10000
0,0,1,1,1,0,0,15,0.99,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.55,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,36,0.95,0,0,11.99,0-20000,10000
0,0,0,1,0,0,0,0,0.88,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.82,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,0,0.97,99,99,6.99,20000-50000,35000
0,0,0,1,0,0,0,19,0.86,26,42,0.0,200000-500000,350000
0,0,0,1,0,0,0,3,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,7,0.5,0,0,3.99,0-20000,10000
0,0,1,1,0,0,0,5,0.83,0,0,7.49,0-20000,10000
0,0,0,1,0,0,0,59,0.99,0,0,2.24,0-20000,10000
0,0,0,1,1,0,0,36,0.89,0,0,7.99,0-20000,10000
0,0,0,1,0,0,0,33,0.68,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,31,0.81,0,0,0.0,50000-100000,75000
0,0,0,1,0,0,0,16,0.97,160,160,15.49,100000-200000,150000
0,0,0,1,0,0,0,33,0.64,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,30,0.8,0,0,3.99,0-20000,10000
0,0,1,1,1,0,0,31,0.5,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.9,0,0,10.99,0-20000,10000
0,0,0,1,0,0,0,30,0.82,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,9,0.95,0,0,1.59,0-20000,10000
0,0,0,1,1,0,0,0,0.99,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,2,0.8,0,0,3.99,0-20000,10000
0,0,1,0,0,0,0,0,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,22,0.99,0,0,5.79,0-20000,10000
0,0,0,1,0,0,0,27,0.89,0,0,4.79,0-20000,10000
0,0,1,1,1,0,0,15,0.87,16,29,10.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.56,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.88,0,0,5.59,0-20000,10000
0,0,1,1,0,0,0,0,0.81,0,0,14.99,0-20000,10000
0,0,1,1,0,0,0,25,0.9,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,6.99,0-20000,10000
0,0,1,1,1,0,0,16,0.85,0,0,14.99,0-20000,10000
0,0,0,1,0,0,0,6,0.8,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.57,0,0,1.99,0-20000,10000
0,0,0,1,0,0,0,8,0.86,0,0,7.19,0-20000,10000
0,0,1,1,0,0,0,12,0.49,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,0,0.58,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,39,0.67,0,0,11.99,0-20000,10000
0,0,0,1,0,0,0,27,0.98,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,10,0.92,17,17,1.59,20000-50000,35000
0,0,0,1,0,0,0,41,0.67,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,12,0.99,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,15,0.91,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.61,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,42,0.99,0,0,5.59,0-20000,10000
0,0,1,1,1,0,0,20,0.88,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,46,0.76,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.94,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,25,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,8,0.43,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,20,0.61,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,15,0.99,0,0,0.79,0-20000,10000
0,0,1,1,0,0,0,0,0.6,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.79,0,0,10.99,0-20000,10000
0,0,0,1,0,0,0,17,0.38,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,11,0.7,0,0,0.79,0-20000,10000
0,0,1,1,1,0,0,0,0.5,0,0,0.79,0-20000,10000
0,0,1,0,1,0,0,17,0.82,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.9,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,9,0.67,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,1,0.99,0,0,1.99,0-20000,10000
0,0,0,1,0,0,0,0,0.33,0,0,1.99,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,2.79,0-20000,10000
0,0,1,1,1,0,0,10,0.68,8,8,0.79,20000-50000,35000
0,0,0,1,0,0,0,19,0.89,230,230,10.99,200000-500000,350000
0,0,0,1,0,0,0,252,0.91,25,25,0.79,20000-50000,35000
0,0,0,1,0,0,0,13,0.99,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,16,0.5,0,0,0.78,0-20000,10000
0,0,1,1,0,0,0,2,0.25,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,0,0.36,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.35,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.5,282,282,3.99,50000-100000,75000
0,0,0,1,0,0,0,35,0.72,0,0,3.99,0-20000,10000
0,0,0,1,0,0,1,17,0.93,0,0,0.79,20000-50000,35000
0,0,1,1,0,0,0,12,0.72,0,0,1.99,0-20000,10000
0,0,1,0,0,0,0,10,0.86,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,6,0.86,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,604,0.88,78,95,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.43,0,0,0.99,0-20000,10000
0,0,0,1,0,0,0,0,0.86,0,0,1.69,0-20000,10000
0,0,1,1,0,0,0,0,0.01,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.69,1,1,0.0,50000-100000,75000
0,0,0,1,0,0,0,9,0.5,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.57,0,0,1.59,0-20000,10000
0,0,1,0,0,0,0,10,0.99,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,9,0.47,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.77,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.84,2,2,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.61,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,6,0.53,0,0,0.79,20000-50000,35000
0,0,0,1,0,0,0,7,0.62,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,10,0.67,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,12,0.97,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,14,0.8,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,0,0.85,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.63,0,0,1.99,0-20000,10000
0,0,0,1,0,0,0,0,0.25,0,0,1.99,0-20000,10000
0,0,0,1,0,0,0,24,0.37,0,0,0.79,20000-50000,35000
0,0,0,1,0,0,0,270,0.52,1,1,0.79,0-20000,10000
0,0,0,1,0,0,0,11,0.98,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,11,0.99,0,0,1.99,0-20000,10000
0,0,1,0,0,0,0,0,0.69,3,3,0.0,100000-200000,150000
0,0,0,0,0,0,0,0,0.8,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,33,0.01,0,0,1.59,0-20000,10000
0,0,1,1,0,0,0,9,0.31,0,0,6.99,0-20000,10000
0,0,1,0,0,0,0,0,0.84,1,1,0.0,0-20000,10000
0,0,1,0,0,0,0,18,0.69,0,0,1.69,0-20000,10000
0,0,1,1,0,0,0,0,0.01,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,20,0.83,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,11,0.08,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.25,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,31,0.83,0,0,10.29,0-20000,10000
0,0,0,1,0,0,0,20,0.68,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,10,0.96,0,0,6.99,0-20000,10000
0,0,1,1,1,0,0,0,0.78,0,0,15.49,0-20000,10000
0,0,1,1,0,0,0,13,0.62,757,757,0.79,20000-50000,35000
0,0,0,1,1,0,0,36,0.96,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,50,0.3,0,0,0.79,20000-50000,35000
0,0,1,1,0,0,0,0,0.6,0,0,15.49,0-20000,10000
0,0,1,1,1,0,0,16,0.71,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.2,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,12,0.99,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,53,0.69,0,0,11.39,0-20000,10000
0,0,1,1,0,0,0,22,0.88,0,0,2.89,0-20000,10000
0,1,0,1,0,0,0,0,0.69,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,19,0.91,178,178,0.79,20000-50000,35000
0,0,0,1,0,0,0,0,0.95,0,0,9.29,0-20000,10000
0,0,0,1,0,0,0,24,0.99,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,50,0.51,0,0,0.79,20000-50000,35000
0,0,0,1,0,0,0,5000,0.35,0,0,3.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.92,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,10,0.58,319,319,5.99,100000-200000,150000
0,0,0,1,0,0,0,64,0.66,0,0,0.79,20000-50000,35000
0,0,0,1,0,0,0,13,0.33,0,0,3.99,0-20000,10000
0,0,1,0,1,0,0,0,0.52,0,0,15.49,50000-100000,75000
0,0,1,0,1,0,0,0,0.78,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,5000,0.34,0,0,0.79,0-20000,10000
0,0,1,1,0,0,0,0,0.01,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,5000,0.39,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,0,0.78,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,1,0.91,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,17,0.57,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,5000,0.37,25324,25324,3.99,20000-50000,35000
0,0,0,1,0,0,0,6,0.99,0,0,2.09,0-20000,10000
0,0,1,1,0,0,0,0,0.68,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,20,0.57,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,22,0.72,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,45,0.61,0,0,10.99,0-20000,10000
0,0,0,1,0,0,0,0,0.73,0,0,1.99,0-20000,10000
0,0,0,1,0,0,0,0,0.59,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,27,0.53,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,0,0.19,0,0,14.99,0-20000,10000
0,0,0,1,0,0,0,19,0.95,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.54,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,1,0.89,0,0,2.79,0-20000,10000
0,0,1,1,1,0,0,10,0.64,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,526,0.74,0,0,4.99,50000-100000,75000
0,0,0,1,1,0,0,2516,0.36,48,48,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.54,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,19,0.83,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,28,0.2,0,0,3.99,20000-50000,35000
0,0,0,1,0,0,0,25,0.78,0,0,9.99,0-20000,10000
0,0,0,1,1,0,0,21,0.76,0,0,17.99,0-20000,10000
0,0,0,1,0,0,0,0,0.55,0,0,0.79,0-20000,10000
0,0,1,1,0,0,0,0,0.01,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,25,0.97,0,0,5.19,0-20000,10000
0,0,1,1,0,0,0,0,0.29,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.13,0,0,3.19,0-20000,10000
0,0,0,1,0,0,0,85,0.85,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,6.19,0-20000,10000
0,0,0,1,0,0,0,0,0.8,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.67,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.71,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,24,0.95,0,0,4.49,0-20000,10000
0,0,1,0,0,0,1,0,0.85,0,0,0.0,20000-50000,35000
0,0,0,1,0,0,0,0,0.99,0,0,1.99,0-20000,10000
0,0,0,1,0,0,0,18,0.81,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,8,0.84,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,0,0.78,0,0,2.89,0-20000,10000
0,0,1,1,0,0,0,16,0.79,161,161,10.99,0-20000,10000
0,0,0,1,0,0,0,0,0.57,0,0,6.19,0-20000,10000
0,0,0,1,0,0,0,23,0.82,0,0,0.79,0-20000,10000
0,0,1,1,0,0,0,69,0.79,169,89,1.59,500000-1000000,750000
0,0,0,1,0,0,0,0,0.24,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.93,0,0,14.99,0-20000,10000
0,0,0,1,0,0,0,10,0.83,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,10,0.85,0,0,2.79,0-20000,10000
0,0,1,0,0,0,0,54,0.99,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,27,0.6,0,0,14.49,0-20000,10000
0,0,0,1,0,0,0,28,0.33,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.6,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,14,0.8,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,16,0.43,0,0,6.29,0-20000,10000
0,0,0,1,0,0,0,0,0.33,0,0,10.99,0-20000,10000
0,0,0,1,0,0,0,0,0.76,0,0,2.49,0-20000,10000
0,0,0,1,0,0,0,9,0.99,0,0,1.69,0-20000,10000
0,0,1,0,0,0,0,0,0.67,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,1,0.56,2,2,4.99,0-20000,10000
0,0,0,1,0,0,0,1,0.83,28,28,0.79,0-20000,10000
0,0,0,1,0,0,0,29,0.91,0,0,9.99,0-20000,10000
0,0,0,1,0,0,0,4,0.69,0,0,5.59,0-20000,10000
0,0,0,1,0,0,0,11,0.77,0,0,0.79,20000-50000,35000
0,0,0,1,0,0,0,12,0.47,0,0,0.79,20000-50000,35000
0,0,0,1,0,0,0,0,0.4,0,0,1.99,0-20000,10000
0,0,0,1,0,0,0,0,0.65,0,0,4.99,0-20000,10000
0,0,1,1,1,0,0,31,0.63,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,31,0.79,0,0,1.99,0-20000,10000
0,0,0,1,0,0,0,47,0.97,0,0,7.19,0-20000,10000
0,0,1,1,0,0,0,0,0.54,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.96,0,0,2.79,0-20000,10000
0,0,0,1,0,0,0,15,0.8,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,0,0.59,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,17,0.92,0,0,27.79,0-20000,10000
0,0,0,1,0,0,0,15,0.99,0,0,6.99,0-20000,10000
0,0,1,1,1,0,0,130,0.85,0,0,3.99,50000-100000,75000
0,0,0,1,0,0,0,14,0.99,0,0,2.79,0-20000,10000
0,0,0,1,0,0,0,6,0.93,0,0,2.89,0-20000,10000
0,0,1,1,0,0,0,0,0.01,0,0,1.59,0-20000,10000
1,1,0,1,0,0,0,47,0.81,0,0,49.99,0-20000,10000
0,0,0,1,0,0,0,17,0.95,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,1.99,0-20000,10000
0,0,0,1,0,0,0,0,0.89,0,0,22.99,0-20000,10000
0,0,1,1,0,1,0,35,0.33,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,5000,0.64,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.5,0,0,1.59,0-20000,10000
0,0,1,0,1,1,0,0,0.67,4,4,0.0,20000-50000,35000
0,0,0,1,0,0,0,5,0.67,0,0,2.09,0-20000,10000
0,0,1,1,1,0,0,12,0.99,0,0,7.19,0-20000,10000
0,0,1,0,0,1,0,0,0.34,0,0,0.0,20000-50000,35000
0,0,0,1,0,0,0,14,0.91,0,0,10.99,0-20000,10000
0,0,0,1,0,0,0,160,0.93,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,2880,0.95,110,161,0.79,50000-100000,75000
0,0,1,1,0,0,0,60,0.83,16,16,10.99,200000-500000,350000
0,0,0,1,0,0,0,15,0.96,0,0,7.19,0-20000,10000
0,0,0,1,0,0,0,0,0.75,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,168,0.32,0,0,1.69,20000-50000,35000
0,0,0,1,0,0,0,0,0.97,0,0,22.99,0-20000,10000
0,0,0,1,0,0,0,0,0.6,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,36,0.49,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,51,0.92,0,0,10.29,0-20000,10000
0,0,1,1,0,0,0,49,0.66,0,0,39.99,0-20000,10000
0,0,0,1,0,0,0,6,0.58,0,0,3.19,0-20000,10000
0,0,1,0,0,0,0,13,0.99,0,0,2.89,0-20000,10000
0,0,0,1,0,0,0,22,0.99,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,10,0.97,0,0,11.99,0-20000,10000
0,0,1,1,1,0,0,24,0.89,0,0,10.99,0-20000,10000
0,0,0,1,0,0,0,0,0.8,0,0,5.19,0-20000,10000
0,0,0,1,1,0,0,21,0.99,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,33,0.93,156,156,8.99,50000-100000,75000
0,0,0,1,0,0,0,38,0.99,0,0,5.99,0-20000,10000
0,0,1,1,1,0,0,0,0.01,0,0,2.09,0-20000,10000
0,0,1,0,1,1,1,191,0.57,0,0,0.0,20000-50000,35000
0,0,1,0,0,1,0,21,0.61,489,489,14.99,20000-50000,35000
0,0,0,1,0,0,0,33,0.99,0,0,5.19,0-20000,10000
0,0,0,1,0,0,0,0,0.73,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,14,0.93,0,0,2.09,0-20000,10000
0,0,0,1,0,0,0,0,0.01,0,0,2.79,0-20000,10000
0,0,0,1,0,0,0,0,0.25,0,0,2.79,0-20000,10000
0,0,1,1,1,0,0,20,0.82,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,40,0.58,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,11,0.33,0,0,1.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,5,0.86,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,10,0.8,54,54,3.99,20000-50000,35000
0,0,1,1,1,0,0,2,0.86,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,243,0.65,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,43,0.9,0,0,1.69,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,4.79,0-20000,10000
0,0,1,0,0,0,0,4,0.29,213,217,2.79,0-20000,10000
0,0,0,1,0,0,0,24,0.75,0,0,10.29,0-20000,10000
0,0,0,1,0,0,0,0,0.56,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,0,0.99,0,0,1.59,0-20000,10000
0,0,0,1,0,0,0,0,0.97,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,44,0.69,0,0,1.59,0-20000,10000
0,0,1,1,0,0,0,25,0.8,0,0,2.99,0-20000,10000
0,0,0,1,0,0,0,0,0.73,0,0,0.0,20000-50000,35000
0,0,0,1,0,0,0,25,0.99,0,0,10.99,0-20000,10000
0,0,0,1,0,0,0,40,0.99,0,0,8.29,0-20000,10000
0,0,0,1,0,0,0,350,0.14,0,0,0.79,0-20000,10000
0,0,0,1,0,0,0,5000,0.3,0,0,3.99,0-20000,10000
0,0,0,1,0,0,0,0,0.86,0,0,4.79,0-20000,10000
0,0,0,1,0,0,0,0,0.95,0,0,0.79,0-20000,10000
